id_name,category,price_chf,old_price,sellable_online,link,other_colors,description,designer,width,length,depth
39017486_KALLAX,Bookcases & shelving units,173.75,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s39017486/,Yes,"Shelving unit with 4 inserts,          147x147 cm",Tord Björklund,39,147,147
59291634_KOLBJÖRN,Bookcases & shelving units,285,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-with-2-cabinets-beige-s59291634/,No,"Shelving unit with 2 cabinets,          171x37 cm",IKEA of Sweden,37,161,171
9302908_IVAR,Bookcases & shelving units,147,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-shelves-rails-cover-beige-s09302908/,No,"Shelving unit w shelves/rails/cover,          89x50x179 cm",IKEA of Sweden,50,179,89
40419958_JONAXEL,Bookcases & shelving units,17.5,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-white-40419958/,Yes,"Frame,          50x51x70 cm",IKEA of Sweden,51,70,50
89280747_BILLY / OXBERG,Bookcases & shelving units,370,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-panel-glass-doors-brown-ash-veneer-glass-s89280747/,Yes,"Bookcase with panel/glass doors,          160x30x202 cm",Gillis Lundgren/K Hagberg/M Hagberg,30,202,160
9287979_IVAR,Bookcases & shelving units,159,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-clothes-rail-s09287979/,No,"Shelving unit with clothes rail,          174x50x179 cm",IKEA of Sweden,50,179,174
351248_BESTÅ,Bookcases & shelving units,18.75,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-drawer-frame-black-brown-00351248/,Yes,"Drawer frame,          60x25x40 cm",IKEA of Sweden,40,25,60
10343328_VEBERÖD,Bookcases & shelving units,161.25,No old price,TRUE,https://www.ikea.com/sa/en/p/veberoed-shelving-unit-natural-10343328/,No,"Shelving unit,          45x181 cm",Gustav Carlberg,45,181,45
59287340_BILLY,Bookcases & shelving units,271.25,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-w-hght-ext-ut-pnl-glss-drs-brown-ash-veneer-s59287340/,Yes,"Bookcase w hght ext ut/pnl/glss drs,          80x30x237 cm",Gillis Lundgren/IKEA of Sweden/K Hagberg/M Hagberg,30,237,80
9251348_IVAR,Bookcases & shelving units,284.25,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-4-sections-shelves-pine-s09251348/,No,"4 sections/shelves,          179x50x179 cm",IKEA of Sweden,50,179,179
9301131_BESTÅ,Bookcases & shelving units,287.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-selsviken-high-gloss-white-frosted-glass-s09301131/,Yes,"Storage combination w glass doors,          60x42x193 cm",IKEA of Sweden,42,193,60
29286728_EKET,Bookcases & shelving units,457.5,"SR 1,948",TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-multicolour-1-s29286728/,Yes,"Cabinet combination with legs,          210x35x210 cm",IKEA of Sweden/Jon Karlsson,35,210,210
40422324_IVAR,Bookcases & shelving units,33.75,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-cover-beige-40422324/,No,"Cover,          81x172 cm",IKEA of Sweden,43,172,81
49275088_HAVSTA,Bookcases & shelving units,156.25,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-shelving-unit-with-plinth-grey-s49275088/,Yes,"Shelving unit with plinth,          81x37x134 cm",IKEA of Sweden,37,134,81
59184441_SVALNÄS,Bookcases & shelving units,651.25,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-white-s59184441/,No,"Wall-mounted storage combination,          297x35x176 cm",Jon Karlsson,35,176,297
59203128_BESTÅ,Bookcases & shelving units,456.125,"SR 1,865",TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-lappviken-light-grey-clear-glass-s59203128/,Yes,"TV storage combination/glass doors,          180x40x192 cm",IKEA of Sweden,40,192,180
69903836_ALGOT,Bookcases & shelving units,32.5,SR 178,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-drying-rack-white-s69903836/,No,"Wall upright/drying rack,          66x41x197 cm",Francis Cayouette,41,197,66
70299879_BESTÅ,Bookcases & shelving units,148.75,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-white-70299879/,Yes,"TV bench,          180x40x64 cm","702.998.79 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 2 BESTÅ supporting legs.May be completed with SULARP legs. This TV bench requires 2 legs and 2 BESTÅ supporting legs.",40,64,180
89299129_BESTÅ,Bookcases & shelving units,411.25,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-dark-red-brown-clear-glass-s89299129/,Yes,"TV storage combination/glass doors,          240x42x128 cm",IKEA of Sweden,42,128,240
89311466_JONAXEL,Bookcases & shelving units,207.5,SR 840,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-clothes-rails-s89311466/,No,"Frame/mesh baskets/clothes rails,          142-178x51x173 cm",IKEA of Sweden,51,173,148
99291646_KOLBJÖRN,Bookcases & shelving units,112.5,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-in-outdoor-s99291646/,No,"Shelving unit in/outdoor,          80x35x162 cm",IKEA of Sweden,35,162,80
9297134_JONAXEL,Bookcases & shelving units,37.5,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-s09297134/,No,"Frame with wire baskets,          50x51x70 cm",IKEA of Sweden,51,70,50
340047_EKET,Bookcases & shelving units,3.75,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-suspension-rail-00340047/,No,"Suspension rail,          35 cm",IKEA of Sweden,1,4,29
40351246_BESTÅ,Bookcases & shelving units,15,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-drawer-frame-black-brown-40351246/,Yes,"Drawer frame,          60x15x40 cm",IKEA of Sweden,40,15,60
19278328_KALLAX,Bookcases & shelving units,186.25,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s19278328/,Yes,"Shelving unit with 4 inserts,          147x147 cm",Tord Björklund,39,147,147
40310208_IVAR,Bookcases & shelving units,11.25,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-bottle-rack-grey-40310208/,No,"Bottle rack,          83x30 cm",Sarah Fager,30,3,83
50300015_BROR,Bookcases & shelving units,123.75,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-cabinet-with-2-doors-black-50300015/,No,"Cabinet with 2 doors,          76x40x66 cm",IKEA of Sweden,40,66,76
40263853_BILLY,Bookcases & shelving units,25,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-height-extension-unit-white-40263853/,Yes,"Height extension unit,          80x28x35 cm",IKEA of Sweden,28,35,80
9278338_KALLAX,Bookcases & shelving units,337.5,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-10-inserts-white-s09278338/,Yes,"Shelving unit with 10 inserts,          182x182 cm",Tord Björklund/IKEA of Sweden,39,182,182
29287997_IVAR,Bookcases & shelving units,168.5,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-cover-s29287997/,No,"Shelving unit with cover,          89x50x179 cm",IKEA of Sweden,50,179,89
9188842_EKET,Bookcases & shelving units,103.5,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s09188842/,Yes,"Wall-mounted cabinet combination,          105x35x120 cm",IKEA of Sweden/Jon Karlsson,35,120,105
9192518_BESTÅ,Bookcases & shelving units,677.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-lappviken-sindvik-black-brown-clear-glass-s09192518/,Yes,"TV storage combination/glass doors,          240x40x230 cm",IKEA of Sweden/Marcus Arvonen,40,230,240
9303960_BROR,Bookcases & shelving units,258.75,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s09303960/,No,"Shelving unit,          254x40x110 cm",IKEA of Sweden,40,110,254
19275136_HAVSTA,Bookcases & shelving units,558.75,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-storage-combination-dark-brown-s19275136/,Yes,"Storage combination,          142x47x212 cm",IKEA of Sweden,47,212,142
19297685_JONAXEL,Bookcases & shelving units,247.5,"SR 1,098",TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-shelving-units-s19297685/,No,"Frame/mesh baskets/shelving units,          148x51x173 cm",IKEA of Sweden,51,173,148
19309725_ALGOT,Bookcases & shelving units,114.5,SR 530,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-black-s19309725/,No,"Wall upright/shelves,          189x41x85 cm",Francis Cayouette,41,85,189
19930205_ALGOT,Bookcases & shelving units,103.5,SR 530,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s19930205/,No,"Wall upright/shelves,          132x41x199 cm",Francis Cayouette,41,199,132
39248359_IVAR,Bookcases & shelving units,250,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-cabinet-pine-s39248359/,No,"2 sections/shelves/cabinet,          174x30x179 cm",IKEA of Sweden,30,179,174
39311256_JONAXEL,Bookcases & shelving units,186.25,SR 785,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskts-clths-rl-shlv-uts-s39311256/,No,"Frame/mesh baskts/clths rl/shlv uts,          173x51x173 cm",IKEA of Sweden,51,173,173
39903833_ALGOT,Bookcases & shelving units,33.65,SR 205,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-white-s39903833/,No,"Wall upright/shelves/drying rack,          66x61x197 cm",Francis Cayouette,61,197,66
59279043_OLAUS,Bookcases & shelving units,96.5,SR 446,TRUE,https://www.ikea.com/sa/en/p/olaus-2-shelf-sections-s59279043/,No,"2 shelf sections,          211x36x94 cm",IKEA of Sweden,36,94,211
69248211_IVAR,Bookcases & shelving units,467.5,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-3-sections-cabinet-shelves-pine-white-s69248211/,No,"3 sections/cabinet/shelves,          259x30x226 cm",Sarah Fager/IKEA of Sweden,30,226,259
69294566_VITTSJÖ,Bookcases & shelving units,258.75,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-tv-storage-combination-black-brown-glass-s69294566/,No,"TV storage combination,          300x36x175 cm",Johan Kroon,36,175,300
89285467_ALGOT,Bookcases & shelving units,80.25,SR 375,TRUE,https://www.ikea.com/sa/en/p/algot-shelving-unit-black-s89285467/,No,"Shelving unit,          127x41x85 cm",Francis Cayouette,41,85,127
90349005_EKET,Bookcases & shelving units,18.75,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-underframe-birch-90349005/,No,"Underframe,          70x25x10 cm",Jon Karlsson,24,10,69
49303958_BROR,Bookcases & shelving units,386.25,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s49303958/,No,"Shelving unit,          254x40x190 cm",IKEA of Sweden,40,190,254
90333938_EKET,Bookcases & shelving units,62.5,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-w-door-and-1-shelf-white-90333938/,Yes,"Cabinet w door and 1 shelf,          35x35x70 cm",Jon Karlsson,35,70,35
10373495_BEKANT,Bookcases & shelving units,373.75,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-shelving-unit-black-10373495/,Yes,"Shelving unit,          121x134 cm",Eva Lilja Löwenhielm,45,134,121
29308645_JONAXEL,Bookcases & shelving units,221.25,SR 951,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-w-bskts-clths-rl-shlv-uts-s29308645/,No,"Frame/w bskts/clths rl/shlv uts,          198x51x173 cm",IKEA of Sweden,51,173,198
80385348_IVAR,Bookcases & shelving units,18.75,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-drawer-white-80385348/,No,"Drawer,          39x30x14 cm",Sarah Fager,30,14,39
9285683_IVAR,Bookcases & shelving units,181.5,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-shelves-rails-pine-s09285683/,No,"Shelving unit with shelves/rails,          174x50x179 cm",IKEA of Sweden,50,179,174
10388661_HAVSTA,Bookcases & shelving units,20,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-plinth-white-10388661/,Yes,"Plinth,          81x37x12 cm",IKEA of Sweden,37,12,81
49903842_ALGOT,Bookcases & shelving units,57.9,SR 326,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s49903842/,No,"Wall upright/shelves,          66x61x197 cm",Francis Cayouette,61,197,66
69017475_KALLAX,Bookcases & shelving units,223.75,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-white-s69017475/,Yes,"Shelving unit with 8 inserts,          147x147 cm",Tord Björklund,39,147,147
79320758_SVALNÄS,Bookcases & shelving units,457.5,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s79320758/,No,"Wall-mounted workspace combination,          213x35x176 cm",Jon Karlsson,35,176,213
89248535_IVAR,Bookcases & shelving units,271.25,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s89248535/,No,"3 sections/shelves,          259x50x226 cm",IKEA of Sweden,50,226,259
9903820_ALGOT,Bookcases & shelving units,58.5,SR 310,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s09903820/,No,"Wall upright/shelves/rod,          66x41x197 cm",Francis Cayouette,41,197,66
19221087_EKET,Bookcases & shelving units,304.5,"SR 1,277",TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-light-grey-s19221087/,Yes,"Cabinet combination with feet,          140x35x212 cm",IKEA of Sweden/Jon Karlsson,35,212,140
19277116_BILLY / BOTTNA,Bookcases & shelving units,78.75,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s19277116/,Yes,"Bookcase with display shelf,          80x28x202 cm",Gillis Lundgren/K Hagberg/M Hagberg,28,202,80
29286399_EKET,Bookcases & shelving units,165.25,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-light-grey-dark-grey-s29286399/,Yes,"Wall-mounted cabinet combination,          175x35x70 cm",IKEA of Sweden/Jon Karlsson,35,70,175
29294554_VITTSJÖ,Bookcases & shelving units,173.75,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s29294554/,No,"Storage combination,          202x36x175 cm",Johan Kroon,36,175,202
29912767_ALGOT,Bookcases & shelving units,132.05,SR 627,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s29912767/,No,"Wall upright/shelves/rod,          190x40x84 cm",Francis Cayouette,40,84,190
49017749_ALGOT,Bookcases & shelving units,118.55,SR 557,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s49017749/,No,"Wall upright/shelves,          190x41x87 cm",Francis Cayouette,41,87,190
40211595_GALANT,Bookcases & shelving units,173.75,No old price,TRUE,https://www.ikea.com/sa/en/p/galant-add-on-unit-white-40211595/,Yes,"Add-on unit,          160x80 cm",K Malmvall/E Lilja Löwenhielm,40,80,160
49320774_SVALNÄS,Bookcases & shelving units,460,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s49320774/,No,"Wall-mounted workspace combination,          233x35x176 cm",Jon Karlsson,35,176,233
59276172_ALGOT,Bookcases & shelving units,119.25,SR 655,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s59276172/,No,"Wall upright/shelves/rod,          132x41x199 cm",Francis Cayouette,41,199,132
59287986_IVAR,Bookcases & shelving units,124.5,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-shelves-rails-cover-s59287986/,No,"Shelving unit w shelves/rails/cover,          89x50x179 cm",IKEA of Sweden,50,179,89
79265926_HAVSTA,Bookcases & shelving units,745,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-white-s79265926/,Yes,"Storage combination w glass doors,          203x47x212 cm",IKEA of Sweden,47,212,203
79272677_BROR,Bookcases & shelving units,333.75,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-with-cabinets-s79272677/,No,"Shelving unit with cabinets,          161x40x133 cm",IKEA of Sweden,40,133,161
79303103_ALGOT,Bookcases & shelving units,95.95,SR 587,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-s79303103/,No,"Wall upright/shelves/drying rack,          132x61x197 cm",Francis Cayouette,61,197,132
99221026_EKET,Bookcases & shelving units,244.5,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s99221026/,Yes,"Wall-mounted cabinet combination,          70x35x105 cm",IKEA of Sweden/Jon Karlsson,35,105,70
49248354_IVAR,Bookcases & shelving units,219.5,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s49248354/,No,"2 sections/shelves,          174x50x226 cm",IKEA of Sweden,50,226,174
19272699_BROR,Bookcases & shelving units,333.75,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s19272699/,No,"Shelving unit,          254x40x190 cm",IKEA of Sweden,40,190,254
49282994_BROR,Bookcases & shelving units,132.5,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s49282994/,No,"Shelving unit,          85x40x190 cm",IKEA of Sweden,40,190,85
80340048_EKET,Bookcases & shelving units,5,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-suspension-rail-80340048/,No,"Suspension rail,          70 cm",IKEA of Sweden,1,4,63
89283005_BROR,Bookcases & shelving units,167.5,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-with-cabinets-black-s89283005/,No,"Shelving unit with cabinets,          85x40x110 cm",IKEA of Sweden,40,110,85
89294532_VITTSJÖ,Bookcases & shelving units,197.5,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s89294532/,No,"Storage combination,          200x36x175 cm",Johan Kroon,36,175,200
